city,floorNumber,floorsTotal,totalArea,price,rooms
Санкт-Петербург,5,24.0,49.0,11270000,2
Иркутск,4,9.0,48.0,11300000,1
Иркутск,5,9.0,48.0,11390000,1
Иркутск,6,9.0,48.0,11380000,1
Иркутск,15,16.0,49.9,11500000,1
Санкт-Петербург,9,16.0,50.0,11810000,1
Санкт-Петербург,9,14.0,49.2,13700000,1
Краснодар,7,10.0,50.0,16500000,1
Ярославль,2,12.0,50.0,7800000,3
Иркутск,6,9.0,48.0,11200000,2
Санкт-Петербург,6,8.0,50.0,22100000,4
Иркутск,4,9.0,48.0,11500000,2
Иркутск,2,9.0,50.0,8500000,4
Санкт-Петербург,8,15.0,51.1,13900000,1
Санкт-Петербург,2,17.0,50.5,6716500,1
Санкт-Петербург,6,17.0,50.1,7000000,1
Санкт-Петербург,24,25.0,51.2,7116800,1
Санкт-Петербург,6,24.0,50.7,7300000,1
Санкт-Петербург,2,15.0,51.0,7393000,1
Иркутск,2,9.0,52.2,7700000,4
Ярославль,10,12.0,52.5,7890000,2
Санкт-Петербург,8,15.0,51.0,8017000,1
Иркутск,2,9.0,50.4,8150000,2
Санкт-Петербург,7,15.0,51.0,8745000,1
Краснодар,3,5.0,50.0,9500000,2
Москва,4,5.0,50.8,9600000,1
Москва,4,5.0,51.9,9600000,1
Иркутск,15,17.0,51.0,10500000,1
Иркутск,5,9.0,51.0,8000000,4
Иркутск,7,14.0,52.4,9300000,2
Москва,2,17.0,50.1,6808590,1
Иркутск,15,17.0,51.0,8200000,2
Ярославль,7,9.0,50.0,8350000,4
Иркутск,2,9.0,50.0,8500000,4
Иркутск,7,14.0,52.0,8950000,1
Иркутск,8,17.0,52.0,9000000,2
Иркутск,12,14.0,52.0,9450000,2
Иркутск,11,12.0,50.7,9700000,2
Иркутск,12,17.0,52.0,9850000,2
Краснодар,1,9.0,51.0,10700000,3
Санкт-Петербург,4,13.0,51.0,13600000,1
Санкт-Петербург,10,17.0,51.5,15899999,1
Иркутск,6,12.0,50.4,8000000,2
Иркутск,1,12.0,50.0,9000000,1
Иркутск,8,9.0,50.0,8250000,4
Иркутск,10,12.0,52.0,8300000,1
Иркутск,4,17.0,51.3,8500000,2
Иркутск,9,12.0,52.4,11200000,1
Иркутск,9,12.0,50.0,6800000,3
Иркутск,5,12.0,50.2,6850000,2
Ярославль,9,9.0,50.0,7200000,4
Иркутск,6,9.0,50.3,7350000,4
Иркутск,3,9.0,52.0,7500000,4
Ярославль,4,12.0,51.0,7500000,1
Иркутск,3,9.0,52.0,7600000,4
Ярославль,9,9.0,50.0,7700000,4
Иркутск,1,9.0,50.3,7700000,4
Иркутск,4,12.0,51.0,7650000,1
Ярославль,9,12.0,52.4,7700000,2
Иркутск,5,14.0,51.0,7799000,2
Иркутск,10,17.0,52.0,7800000,2
Иркутск,1,12.0,51.0,7990000,2
Ярославль,5,14.0,50.0,7990000,1
Москва,6,15.0,52.0,7950000,1
Ярославль,5,12.0,51.0,7900000,3
Иркутск,12,14.0,52.0,8000000,2
Иркутск,14,14.0,51.0,8000000,2
Иркутск,12,12.0,52.3,8000000,2
Иркутск,2,12.0,50.4,8000000,2
Иркутск,11,12.0,52.4,8000000,2
Иркутск,1,9.0,51.0,8200000,4
Иркутск,11,14.0,52.0,8250000,1
Иркутск,2,12.0,52.0,8300000,3
Санкт-Петербург,14,15.0,50.0,8300000,1
Санкт-Петербург,15,15.0,52.0,8400000,1
Иркутск,6,12.0,52.0,8400000,1
Иркутск,1,17.0,50.7,8450000,1
Иркутск,12,12.0,52.0,8400000,1
Москва,8,15.0,51.0,8450000,1
Иркутск,8,9.0,50.0,8400000,4
Иркутск,10,17.0,51.5,8400000,2
Москва,11,15.0,52.5,8500000,1
Иркутск,8,12.0,50.4,8500000,1
Иркутск,14,14.0,52.0,8500000,2
Иркутск,2,9.0,50.0,8500000,4
Иркутск,1,9.0,50.9,8500000,4
Иркутск,13,17.0,52.0,8500000,2
Иркутск,2,9.0,50.0,8500000,4
Иркутск,9,14.0,52.0,8600000,2
Иркутск,10,14.0,52.0,8620000,2
Иркутск,13,17.0,52.0,8700000,1
Ярославль,2,22.0,52.0,8790000,2
Иркутск,8,9.0,50.6,8750000,2
Иркутск,2,17.0,50.4,8800000,1
Иркутск,9,12.0,52.3,8850000,1
Иркутск,10,17.0,51.0,8800000,2
Санкт-Петербург,3,12.0,52.5,8999990,1
Иркутск,2,14.0,51.1,8900000,1
Иркутск,2,17.0,51.0,9099000,1
Иркутск,2,17.0,50.7,9000000,1
Иркутск,8,9.0,50.0,9000000,4
Иркутск,9,9.0,52.0,9000000,3
Иркутск,16,17.0,51.0,9000000,1
Иркутск,4,9.0,52.0,9100000,4
Иркутск,6,9.0,50.0,9200000,4
Иркутск,7,16.0,51.7,9250000,2
Иркутск,11,17.0,51.6,9300000,2
Иркутск,10,17.0,50.0,9300000,2
Иркутск,2,17.0,50.2,9299990,2
Иркутск,8,17.0,51.0,9300000,1
Иркутск,13,14.0,52.1,9400000,1
Краснодар,2,5.0,50.6,9350000,2
Иркутск,7,17.0,51.0,9400000,1
Краснодар,5,5.0,51.0,9500000,3
Иркутск,13,14.0,52.0,9500000,1
Краснодар,4,5.0,51.0,9500000,3
Иркутск,9,14.0,51.2,9500000,1
Иркутск,14,14.0,52.4,9500000,1
Краснодар,1,12.0,51.7,9500000,2
Санкт-Петербург,4,5.0,52.0,9500000,4
Иркутск,3,9.0,50.0,9500000,4
Краснодар,2,9.0,50.0,9495000,2
Иркутск,12,14.0,51.1,9500000,2
Иркутск,4,9.0,52.7,9600000,4
Иркутск,4,9.0,52.7,9600000,4
Иркутск,12,14.0,51.0,9700000,1
Ярославль,7,14.0,50.0,9650000,4
Москва,10,14.0,52.7,9800000,1
Иркутск,1,17.0,50.6,9900000,2
Иркутск,16,17.0,50.8,10000000,1
Иркутск,4,17.0,52.0,10000000,1
Иркутск,9,12.0,52.0,10200000,2
Санкт-Петербург,12,20.0,50.0,10300000,2
Иркутск,7,14.0,51.0,10300000,1
Санкт-Петербург,4,5.0,51.0,10320000,1
Иркутск,7,12.0,52.0,10500000,1
Иркутск,3,12.0,50.0,10490000,2
Иркутск,5,17.0,51.0,10490000,1
Иркутск,15,17.0,51.0,10500000,1
Иркутск,16,17.0,51.4,10600000,2
Иркутск,7,17.0,51.3,10800000,2
Краснодар,4,9.0,50.0,10900000,2
Санкт-Петербург,18,23.0,52.0,11000000,1
Санкт-Петербург,18,26.0,52.0,11000000,1
Ярославль,1,5.0,50.0,11000000,2
Санкт-Петербург,13,17.0,52.0,11100000,1
Краснодар,13,14.0,52.0,11100000,1
Иркутск,9,12.0,52.4,11200000,1
Иркутск,9,12.0,52.0,11200000,1
Иркутск,2,17.0,52.0,11300000,1
Иркутск,8,9.0,50.6,11500000,1
Иркутск,9,16.0,52.0,11500000,2
Иркутск,5,17.0,52.0,11500000,1
Краснодар,8,8.0,51.9,11700000,1
Санкт-Петербург,4,5.0,51.0,11700000,1
Краснодар,8,8.0,52.0,12000000,1
Ярославль,12,17.0,52.0,12200000,2
Иркутск,2,14.0,52.0,12200000,1
Иркутск,9,17.0,51.0,12800000,1
Иркутск,9,17.0,51.0,12800000,1
Иркутск,11,14.0,52.4,12800000,1
Иркутск,8,17.0,52.9,12900000,3
Иркутск,6,12.0,52.1,13000000,1
Краснодар,3,5.0,52.3,15300000,1
Санкт-Петербург,5,10.0,50.0,17000000,1
Краснодар,1,5.0,52.0,22000000,4
Иркутск,5,12.0,52.0,6700000,1
Иркутск,8,9.0,52.0,6850000,4
Иркутск,1,12.0,51.9,7000000,1
Иркутск,9,14.0,52.7,7300000,1
Иркутск,9,12.0,50.0,7300000,1
Ярославль,2,12.0,52.0,7400000,1
Москва,11,17.0,51.0,7500000,1
Иркутск,6,17.0,50.8,7500000,2
Иркутск,4,12.0,50.6,7500000,4
Иркутск,6,9.0,50.3,7500000,4
Ярославль,12,12.0,51.0,7600000,1
Иркутск,3,9.0,51.0,7600000,4
Иркутск,3,14.0,52.0,7800000,2
Иркутск,2,14.0,51.1,7800000,1
Иркутск,11,12.0,52.0,7800000,1
Иркутск,8,12.0,52.0,7900000,1
Иркутск,8,9.0,51.0,7950000,4
Иркутск,3,12.0,51.1,8000000,1
Ярославль,7,12.0,52.8,8000000,2
Иркутск,6,17.0,51.0,8050000,2
Иркутск,2,12.0,52.3,8100000,2
Иркутск,17,17.0,52.0,8100000,2
Иркутск,8,12.0,52.0,8200000,1
Иркутск,2,12.0,50.0,8150000,2
Ярославль,12,12.0,50.0,8200000,1
Иркутск,2,14.0,52.2,8200000,2
Иркутск,1,17.0,51.0,8200000,2
Иркутск,1,14.0,51.4,8200000,2
Иркутск,5,12.0,50.8,8200000,1
Иркутск,11,17.0,51.0,8300000,1
Ярославль,10,12.0,50.0,8300000,1
Иркутск,5,12.0,51.0,8300000,1
Санкт-Петербург,11,15.0,52.0,8500000,1
Иркутск,11,17.0,53.4,13200000,1
Москва,7,18.0,54.0,32000000,1
Иркутск,8,16.0,54.6,10350000,1
Иркутск,12,17.0,54.0,8500000,2
Иркутск,2,17.0,54.0,8500000,2
Иркутск,8,17.0,53.5,8500000,1
Иркутск,16,17.0,54.0,8900000,2
Иркутск,2,17.0,54.0,9450000,1
Ярославль,8,16.0,54.6,10350000,1
Иркутск,17,17.0,54.0,11300000,2
Краснодар,3,13.0,54.0,14500000,1
Иркутск,7,22.0,53.0,10300000,1
Иркутск,8,17.0,54.0,8800000,2
Иркутск,6,9.0,53.2,8800000,4
Иркутск,10,14.0,54.0,9000000,2
Иркутск,16,17.0,54.0,9490000,1
Иркутск,15,17.0,54.0,10700000,2
Иркутск,15,15.0,54.0,11600000,2
Иркутск,3,9.0,53.0,7250000,4
Иркутск,3,9.0,53.0,7399000,4
Иркутск,3,9.0,53.0,7500000,4
Иркутск,15,16.0,54.0,7550000,1
Иркутск,6,17.0,53.7,7600000,1
Иркутск,6,17.0,53.7,7600000,1
Иркутск,8,12.0,53.5,7600000,1
Иркутск,17,17.0,53.0,7600000,1
Иркутск,8,9.0,53.0,8000000,1
Иркутск,1,17.0,54.0,8050000,1
Краснодар,4,5.0,54.9,8500000,2
Иркутск,13,14.0,53.0,8600000,2
Иркутск,10,14.0,53.0,8600000,2
Ярославль,9,12.0,53.0,8650000,1
Иркутск,9,12.0,53.0,8650000,1
Иркутск,4,9.0,53.4,8699000,4
Иркутск,9,12.0,53.0,8650000,1
Иркутск,6,9.0,53.2,8790000,4
Иркутск,8,9.0,54.0,8750000,5
Иркутск,9,12.0,53.0,8750000,1
Ярославль,1,17.0,53.4,8800000,1
Иркутск,9,12.0,54.7,8990000,2
Иркутск,9,12.0,54.7,8990000,2
Иркутск,2,17.0,54.0,9100000,2
Иркутск,7,14.0,54.0,9100000,2
Иркутск,4,16.0,54.1,9300000,2
Иркутск,4,17.0,54.0,9400000,2
Иркутск,4,17.0,54.0,9399000,1
Иркутск,3,16.0,53.0,9500000,1
Иркутск,4,17.0,54.0,9500000,2
Иркутск,10,14.0,54.0,9600000,1
Иркутск,4,17.0,54.0,9700000,2
Иркутск,16,17.0,53.0,9800000,1
Санкт-Петербург,15,16.0,53.0,9900000,1
Иркутск,7,17.0,53.0,10150000,1
Иркутск,16,17.0,54.0,10300000,1
Краснодар,1,15.0,54.6,10350000,1
Ярославль,8,16.0,54.6,10350000,1
Санкт-Петербург,4,5.0,53.0,10560000,1
Ярославль,8,16.0,54.1,10800000,1
Москва,7,16.0,54.4,10750000,1
Краснодар,2,5.0,54.0,10750000,2
Краснодар,9,15.0,53.0,10990000,1
Краснодар,1,8.0,54.8,11000000,1
Иркутск,13,16.0,54.0,11000000,1
Краснодар,4,5.0,53.4,11000000,4
Иркутск,16,17.0,53.0,11300000,1
Иркутск,9,17.0,53.3,11500000,1
Санкт-Петербург,3,7.0,53.0,11950000,3
Краснодар,5,5.0,54.0,12100000,2
Краснодар,2,5.0,54.0,12000000,5
Краснодар,12,12.0,54.0,12190000,2
Иркутск,5,12.0,53.0,12500000,2
Санкт-Петербург,9,14.0,53.6,13300000,1
Краснодар,2,14.0,53.1,13500000,2
Иркутск,8,9.0,53.2,14750000,4
Санкт-Петербург,3,8.0,53.8,22990000,1
Санкт-Петербург,3,8.0,53.8,23000000,1
Санкт-Петербург,2,10.0,54.3,33500000,1
Иркутск,6,17.0,53.7,7700000,1
Ярославль,9,12.0,53.0,7700000,1
Иркутск,12,17.0,54.0,7950000,2
Иркутск,12,16.0,54.0,7990000,2
Иркутск,1,17.0,54.0,7990000,1
Иркутск,13,14.0,53.0,7950000,1
Иркутск,13,14.0,53.3,8000000,2
Иркутск,17,17.0,53.7,8000000,1
Ярославль,5,17.0,54.0,8000000,2
Иркутск,1,17.0,54.0,8100000,1
Ярославль,5,12.0,53.0,8100000,2
Москва,6,15.0,53.5,8250000,1
Санкт-Петербург,6,15.0,53.5,8250000,1
Москва,15,15.0,54.0,8300000,1
Иркутск,5,16.0,53.3,8400000,1
Иркутск,15,16.0,53.5,8499000,1
Иркутск,16,16.0,54.0,8400000,1
Иркутск,12,17.0,53.0,8500000,1
Москва,8,15.0,53.0,8500000,1
Иркутск,6,9.0,53.2,8500000,4
Иркутск,4,17.0,53.0,8500000,1
Иркутск,6,17.0,53.5,8600000,1
Иркутск,9,12.0,53.0,8650000,1
Иркутск,6,14.0,53.0,8700000,1
Иркутск,16,17.0,53.7,8899000,1
Иркутск,15,16.0,54.0,8900000,2
Иркутск,9,12.0,54.7,8999999,2
Краснодар,2,8.0,54.2,9000000,6
Иркутск,5,17.0,53.2,9200000,1
Иркутск,5,9.0,54.0,9200000,5
Иркутск,2,16.0,54.0,9200000,1
Иркутск,5,14.0,53.0,9300000,2
Иркутск,4,17.0,54.0,9400000,1
Иркутск,14,17.0,53.4,9500000,1
Иркутск,7,12.0,54.0,9600000,2
Иркутск,2,17.0,54.0,9700000,2
Иркутск,10,14.0,54.0,9799000,1
Краснодар,5,8.0,54.0,9900000,5
Краснодар,5,8.0,54.0,9900000,4
Иркутск,14,17.0,54.0,10000000,1
Иркутск,4,17.0,53.5,10000000,1
Иркутск,8,16.0,54.6,10300000,1
Санкт-Петербург,10,16.0,53.0,10300000,1
Иркутск,12,17.0,53.4,10500000,1
Иркутск,11,16.0,54.1,10700000,1
Краснодар,3,13.0,53.8,11000000,4
Иркутск,2,12.0,55.0,11000000,2
Краснодар,7,8.0,54.0,11000000,5
Краснодар,5,8.0,54.8,11000000,1
Краснодар,13,14.0,53.4,11100000,1
Ярославль,3,17.0,55.0,11500000,1
Краснодар,11,12.0,53.0,11800000,3
Краснодар,5,9.0,55.0,11990000,5
Иркутск,7,16.0,55.0,12150000,1
Краснодар,1,5.0,54.2,12200000,2
Краснодар,7,8.0,54.0,12300000,5
Ярославль,1,8.0,54.0,12500000,2
Краснодар,12,12.0,53.0,12740000,1
Иркутск,15,17.0,54.0,13000000,2
Санкт-Петербург,2,5.0,55.0,13000000,2
Краснодар,3,4.0,54.7,13000000,3
Краснодар,1,8.0,55.0,13199000,1
Краснодар,13,15.0,53.0,13900000,2
Краснодар,2,8.0,53.0,15000000,6
Санкт-Петербург,6,6.0,53.4,15000000,1
Краснодар,3,8.0,54.0,17900000,2
Санкт-Петербург,4,9.0,54.0,21400000,5
Санкт-Петербург,3,8.0,54.0,22800000,1
Иркутск,3,17.0,54.1,8800000,1
Иркутск,12,14.0,53.0,9300000,2
Краснодар,3,5.0,53.3,9900000,5
Иркутск,8,17.0,53.5,11000000,1
Иркутск,13,17.0,53.0,8800000,1
Москва,20,20.0,55.0,9200000,1
Краснодар,3,4.0,57.7,12500000,4
Краснодар,7,9.0,57.0,10400000,5
Санкт-Петербург,6,17.0,55.9,7800000,1
Санкт-Петербург,20,20.0,55.0,9200000,1
Санкт-Петербург,6,16.0,57.0,9900000,1
Санкт-Петербург,9,25.0,57.6,10500000,1
Иркутск,3,9.0,56.0,12000000,4
Санкт-Петербург,15,15.0,55.5,13600000,1
Санкт-Петербург,10,14.0,55.42,14600000,1
Санкт-Петербург,6,16.0,57.0,9900000,1
Иркутск,9,12.0,55.0,8550000,1
Москва,24,25.0,57.4,10500000,2
Москва,5,17.0,56.0,7686000,1
Краснодар,4,5.0,56.0,9500000,2
Иркутск,6,9.0,57.5,9800000,5
Санкт-Петербург,2,9.0,56.0,10500000,4
Санкт-Петербург,24,25.0,56.8,10900000,1
Краснодар,4,8.0,57.0,10950000,2
Иркутск,3,9.0,55.6,11000000,3
Краснодар,8,9.0,56.0,12570000,5
Ярославль,6,17.0,56.0,13700000,1
Иркутск,15,17.0,55.0,14000000,2
Санкт-Петербург,5,18.0,55.1,31000000,1
Иркутск,7,9.0,56.0,9500000,5
Санкт-Петербург,15,16.0,55.0,8350000,1
Москва,20,24.0,55.0,9200000,1
Иркутск,14,14.0,56.0,9500000,2
Иркутск,1,9.0,55.0,7300000,3
Иркутск,1,9.0,55.0,7600000,5
Иркутск,9,9.0,56.0,7700000,5
Ярославль,3,9.0,56.0,7900000,5
Иркутск,10,16.0,56.0,8100000,2
Санкт-Петербург,2,17.0,55.8,8200000,2
Москва,15,15.0,55.0,8370000,1
Иркутск,10,16.0,56.0,8400000,2
Иркутск,10,17.0,55.0,8500000,1
Санкт-Петербург,9,9.0,57.1,8600000,5
Иркутск,1,9.0,55.0,8900000,4
Москва,20,24.0,55.0,9000000,1
Москва,20,24.0,55.0,9000000,1
Иркутск,20,24.0,55.0,9200000,1
Краснодар,7,8.0,55.8,9200000,5
Москва,20,20.0,55.0,9200000,1
Ярославль,20,20.0,55.0,9200000,1
Иркутск,7,17.0,57.9,9250000,1
Иркутск,12,22.0,57.5,9399000,1
Иркутск,12,22.0,57.5,9440000,1
Краснодар,5,5.0,56.5,9500000,5
Иркутск,12,22.0,57.5,9450000,1
Иркутск,12,22.0,57.5,9450000,1
Иркутск,12,22.0,57.5,9450000,1
Иркутск,12,22.0,57.5,9450000,1
Иркутск,9,9.0,56.9,9450000,5
Иркутск,12,22.0,57.5,9450000,1
Краснодар,7,8.0,55.8,9690000,5
Краснодар,2,15.0,55.0,9800000,2
Иркутск,6,16.0,57.0,9900000,1
Санкт-Петербург,6,16.0,56.0,9900000,1
Санкт-Петербург,6,24.0,57.0,9900000,1
Иркутск,6,9.0,56.0,9900000,4
Иркутск,10,17.0,56.0,10000000,1
Иркутск,3,9.0,57.5,10000000,4
Ярославль,3,16.0,55.0,10000000,1
Санкт-Петербург,10,22.0,56.7,9950000,1
Санкт-Петербург,11,19.0,56.88,10093000,1
Иркутск,8,16.0,55.0,10350000,1
Ярославль,8,16.0,55.0,10350000,1
Иркутск,1,17.0,56.2,10500000,1
Санкт-Петербург,4,15.0,56.0,10500000,1
Москва,18,25.0,55.3,10700000,1
Краснодар,1,9.0,57.0,10800000,5
Москва,6,17.0,57.0,10900000,1
Краснодар,6,9.0,57.7,11000000,4
Ярославль,3,8.0,57.8,11100000,3
Иркутск,6,14.0,56.0,11250000,1
Краснодар,7,9.0,57.1,11500000,3
Иркутск,12,16.0,57.0,11490000,1
Краснодар,4,6.0,55.8,11500000,3
Иркутск,3,9.0,56.0,11490000,1
Санкт-Петербург,4,22.0,56.1,11500000,1
Санкт-Петербург,5,5.0,56.7,11500000,1
Краснодар,1,5.0,56.0,11700000,4
Иркутск,15,17.0,57.7,11800000,1
Краснодар,9,9.0,56.5,11950000,3
Краснодар,9,9.0,56.0,11990000,2
Краснодар,12,12.0,55.0,11990000,2
Санкт-Петербург,10,25.0,56.0,11900000,1
Санкт-Петербург,18,25.0,55.7,12000000,1
Краснодар,5,8.0,57.0,12000000,1
Краснодар,9,9.0,56.0,12580000,5
Ярославль,5,5.0,57.2,12600000,5
Краснодар,9,9.0,56.0,12550000,5
Санкт-Петербург,5,9.0,56.0,12700000,3
Краснодар,7,14.0,57.0,12750000,2
Краснодар,2,14.0,57.0,13000000,2
Краснодар,3,5.0,57.0,13000000,2
Москва,10,25.0,55.0,13300000,1
Санкт-Петербург,10,16.0,55.0,13500000,2
Краснодар,2,14.0,56.0,13500000,2
Иркутск,5,17.0,55.4,13800000,1
Ярославль,4,10.0,56.1,13800000,2
Краснодар,2,9.0,57.0,14000000,5
Краснодар,2,9.0,57.0,14000000,4
Санкт-Петербург,7,15.0,55.5,14500000,2
Москва,7,14.0,56.0,14500000,1
Краснодар,4,12.0,57.0,15000000,2
Краснодар,8,8.0,56.6,15300000,2
Санкт-Петербург,8,8.0,56.5,15899999,2
Санкт-Петербург,2,15.0,55.7,15900000,1
Краснодар,1,5.0,56.0,17000000,1
Краснодар,7,8.0,57.0,17600000,3
Краснодар,2,8.0,57.0,18400000,6
Краснодар,5,5.0,57.0,20000000,3
Санкт-Петербург,3,8.0,55.0,22990000,1
Иркутск,9,9.0,57.9,6980000,5
Иркутск,3,9.0,57.4,7500000,5
Иркутск,6,16.0,55.0,8000000,1
Санкт-Петербург,3,17.0,55.6,8100000,2
Иркутск,4,17.0,56.1,8100000,1
Иркутск,4,12.0,57.3,8200000,5
Санкт-Петербург,6,11.0,56.5,8300000,1
Краснодар,1,15.0,55.1,8400000,2
Иркутск,8,9.0,55.6,8400000,4
Иркутск,3,9.0,55.0,8800000,5
Краснодар,9,9.0,56.8,8950000,4
Санкт-Петербург,9,9.0,56.1,8900000,5
Иркутск,6,9.0,57.4,9200000,5
Иркутск,13,16.0,55.0,9400000,2
Краснодар,3,8.0,57.2,9500000,1
Иркутск,3,9.0,55.3,9500000,5
Санкт-Петербург,4,17.0,55.0,9500000,2
Иркутск,3,14.0,56.0,9650000,1
Иркутск,9,9.0,57.9,9900000,5
Иркутск,6,17.0,55.0,9900000,1
Иркутск,6,9.0,55.8,9900000,3
Иркутск,9,9.0,57.7,10000000,5
Краснодар,5,5.0,56.0,10100000,2
Иркутск,22,22.0,57.1,10200000,1
Иркутск,1,22.0,56.0,10350000,1
Иркутск,6,14.0,55.0,10500000,2
Иркутск,11,23.0,55.0,10500000,1
Краснодар,6,8.0,56.0,10550000,5
Краснодар,5,8.0,56.0,10600000,6
Санкт-Петербург,6,16.0,56.0,10900000,1
Краснодар,2,13.0,56.9,10900000,5
Краснодар,4,5.0,57.0,11000000,5
Иркутск,6,9.0,59.7,8500000,5
Санкт-Петербург,13,15.0,58.0,11600000,1
Краснодар,7,9.0,59.0,14000000,4
Иркутск,17,22.0,59.0,8150000,1
